pathway_id,from_stop_id,to_stop_id,facility_id,pathway_mode,is_bidirectional,length,wheelchair_length,traversal_time,wheelchair_traversal_time,stair_count,max_slope,pathway_name,pathway_code,signposted_as,instructions
sstat-113,node-sstat-outmainstair-lobby,node-sstat-382stair-lobby,,1,0,38.4048000,38.4048000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue, Amtrak, Commuter Rail to Top of stairs for exit from Red Line",,Not an entrance,
sstat-114,node-926-lobby,node-sstat-382stair-lobby,,1,0,56.9976000,56.9976000,,,,,Bottom of Elevator 926 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-115,node-sstat-finctrstair-lobby,node-sstat-382stair-lobby,,1,0,76.5048000,76.5048000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue, Financial Center to Top of stairs for exit from Red Line",,Not an entrance,
sstat-116,node-387-lobby,node-sstat-382stair-lobby,,1,0,76.5048000,76.5048000,,,,,Bottom of Escalator 387 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-117,node-386-lobby,node-sstat-382stair-lobby,,1,0,76.5048000,76.5048000,,,,,Bottom of Escalator 386 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-118,node-sstat-bldgstair-lobby,node-sstat-382stair-lobby,,1,0,58.2168000,58.2168000,,,,,Bottom of stairs for Commuter Rail concourse to Top of stairs for exit from Red Line,,Not an entrance,
sstat-119,node-sstat-bldgescup-lobby,node-sstat-382stair-lobby,,1,0,58.2168000,58.2168000,,,,,Bottom of escalators for Commuter Rail concourse to Top of stairs for exit from Red Line,,Not an entrance,
sstat-120,node-sstat-bldgescdown-lobby,node-sstat-382stair-lobby,,1,0,58.2168000,58.2168000,,,,,Bottom of escalators from Commuter Rail concourse to Top of stairs for exit from Red Line,,Not an entrance,
sstat-121,node-6476-lobby,node-sstat-382stair-lobby,,1,0,71.3232000,71.3232000,,,,,Bottom of Elevator 6476 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-122,node-sstat-382stair-lobby,node-sstat-deweystair-lobby,,1,0,40.2336000,40.2336000,,,,,"Top of stairs for exit from Red Line to Bottom of stairs for Summer Street, Atlantic Avenue",,"Summer Street, Atlantic Avenue",
sstat-123,node-sstat-382stair-lobby,node-949-lobby,,1,0,44.5008000,44.5008000,,,,,Top of stairs for exit from Red Line to Bottom of Elevator 949,,"Summer Street, Atlantic Avenue",
sstat-124,node-sstat-382stair-lobby,node-424-lobby,,1,0,40.2336000,40.2336000,,,,,Top of stairs for exit from Red Line to Bottom of Escalator 424,,"Summer Street, Atlantic Avenue",
sstat-125,node-sstat-382stair-lobby,node-sstat-reservestair-lobby,,1,0,24.3840000,24.3840000,,,,,"Top of stairs for exit from Red Line to Bottom of stairs for Atlantic Avenue, Summer Street",,"Atlantic Avenue, Summer Street",
sstat-126,node-sstat-382stair-lobby,node-sstat-outmainstair-lobby,,1,0,38.4048000,38.4048000,,,,,"Top of stairs for exit from Red Line to Bottom of stairs for Summer Street, Atlantic Avenue, Amtrak, Commuter Rail",,"Summer Street, Atlantic Avenue, Amtrak, Commuter Rail",
sstat-127,node-sstat-382stair-lobby,node-926-lobby,,1,0,56.9976000,56.9976000,,,,,Top of stairs for exit from Red Line to Bottom of Elevator 926,,"Bus Terminal, Summer Street, Atlantic Avenue, Commuter Rail, Amtrak",
sstat-128,node-sstat-382stair-lobby,node-sstat-finctrstair-lobby,,1,0,76.5048000,76.5048000,,,,,"Top of stairs for exit from Red Line to Bottom of stairs for Summer Street, Atlantic Avenue, Financial Center",,"Summer Street, Atlantic Avenue, Financial Center",
sstat-129,node-sstat-382stair-lobby,node-387-lobby,,1,0,76.5048000,76.5048000,,,,,Top of stairs for exit from Red Line to Bottom of Escalator 387,,"Summer Street, Atlantic Avenue, Financial Center",
sstat-130,node-sstat-382stair-lobby,node-386-lobby,,1,0,76.5048000,76.5048000,,,,,Top of stairs for exit from Red Line to Bottom of Escalator 386,,"Summer Street, Atlantic Avenue, Financial Center",
sstat-131,node-sstat-382stair-lobby,node-sstat-bldgstair-lobby,,1,0,58.2168000,58.2168000,,,,,Top of stairs for exit from Red Line to Bottom of stairs for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-132,node-sstat-382stair-lobby,node-sstat-bldgescup-lobby,,1,0,58.2168000,58.2168000,,,,,Top of stairs for exit from Red Line to Bottom of escalators for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-133,node-sstat-382stair-lobby,node-sstat-bldgescdown-lobby,,1,0,58.2168000,58.2168000,,,,,Top of stairs for exit from Red Line to Bottom of escalators from Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-134,node-sstat-382stair-lobby,node-6476-lobby,,1,0,71.3232000,71.3232000,,,,,Top of stairs for exit from Red Line to Bottom of Elevator 6476,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-135,node-sstat-deweystair-lobby,node-sstat-389stair-lobby,,1,0,50.9016000,50.9016000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue to Top of stairs for exit from Red Line",,Not an entrance,
sstat-136,node-949-lobby,node-sstat-389stair-lobby,,1,0,54.2544000,54.2544000,,,,,Bottom of Elevator 949 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-137,node-424-lobby,node-sstat-389stair-lobby,,1,0,50.9016000,50.9016000,,,,,Bottom of Escalator 424 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-138,node-sstat-reservestair-lobby,node-sstat-389stair-lobby,,1,0,35.3568000,35.3568000,,,,,"Bottom of stairs for Atlantic Avenue, Summer Street to Top of stairs for exit from Red Line",,Not an entrance,
sstat-139,node-sstat-outmainstair-lobby,node-sstat-389stair-lobby,,1,0,13.4112000,13.4112000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue, Amtrak, Commuter Rail to Top of stairs for exit from Red Line",,Not an entrance,
sstat-140,node-926-lobby,node-sstat-389stair-lobby,,1,0,32.3088000,32.3088000,,,,,Bottom of Elevator 926 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-141,node-sstat-finctrstair-lobby,node-sstat-389stair-lobby,,1,0,52.1208000,52.1208000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue, Financial Center to Top of stairs for exit from Red Line",,Not an entrance,
sstat-142,node-387-lobby,node-sstat-389stair-lobby,,1,0,52.1208000,52.1208000,,,,,Bottom of Escalator 387 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-143,node-386-lobby,node-sstat-389stair-lobby,,1,0,52.1208000,52.1208000,,,,,Bottom of Escalator 386 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-144,node-sstat-bldgstair-lobby,node-sstat-389stair-lobby,,1,0,33.8328000,33.8328000,,,,,Bottom of stairs for Commuter Rail concourse to Top of stairs for exit from Red Line,,Not an entrance,
sstat-145,node-sstat-bldgescup-lobby,node-sstat-389stair-lobby,,1,0,33.8328000,33.8328000,,,,,Bottom of escalators for Commuter Rail concourse to Top of stairs for exit from Red Line,,Not an entrance,
sstat-146,node-sstat-bldgescdown-lobby,node-sstat-389stair-lobby,,1,0,33.8328000,33.8328000,,,,,Bottom of escalators from Commuter Rail concourse to Top of stairs for exit from Red Line,,Not an entrance,
sstat-147,node-6476-lobby,node-sstat-389stair-lobby,,1,0,46.9392000,46.9392000,,,,,Bottom of Elevator 6476 to Top of stairs for exit from Red Line,,Not an entrance,
sstat-148,node-sstat-389stair-lobby,node-sstat-deweystair-lobby,,1,0,50.9016000,50.9016000,,,,,"Top of stairs for exit from Red Line to Bottom of stairs for Summer Street, Atlantic Avenue",,"Summer Street, Atlantic Avenue",
sstat-149,node-sstat-389stair-lobby,node-949-lobby,,1,0,54.2544000,54.2544000,,,,,Top of stairs for exit from Red Line to Bottom of Elevator 949,,"Summer Street, Atlantic Avenue",
sstat-150,node-sstat-389stair-lobby,node-424-lobby,,1,0,50.9016000,50.9016000,,,,,Top of stairs for exit from Red Line to Bottom of Escalator 424,,"Summer Street, Atlantic Avenue",
sstat-151,node-sstat-389stair-lobby,node-sstat-reservestair-lobby,,1,0,35.3568000,35.3568000,,,,,"Top of stairs for exit from Red Line to Bottom of stairs for Atlantic Avenue, Summer Street",,"Atlantic Avenue, Summer Street",
sstat-152,node-sstat-389stair-lobby,node-sstat-outmainstair-lobby,,1,0,13.4112000,13.4112000,,,,,"Top of stairs for exit from Red Line to Bottom of stairs for Summer Street, Atlantic Avenue, Amtrak, Commuter Rail",,"Summer Street, Atlantic Avenue, Amtrak, Commuter Rail",
sstat-153,node-sstat-389stair-lobby,node-926-lobby,,1,0,32.3088000,32.3088000,,,,,Top of stairs for exit from Red Line to Bottom of Elevator 926,,"Bus Terminal, Summer Street, Atlantic Avenue, Commuter Rail, Amtrak",
sstat-154,node-sstat-389stair-lobby,node-sstat-finctrstair-lobby,,1,0,52.1208000,52.1208000,,,,,"Top of stairs for exit from Red Line to Bottom of stairs for Summer Street, Atlantic Avenue, Financial Center",,"Summer Street, Atlantic Avenue, Financial Center",
sstat-155,node-sstat-389stair-lobby,node-387-lobby,,1,0,52.1208000,52.1208000,,,,,Top of stairs for exit from Red Line to Bottom of Escalator 387,,"Summer Street, Atlantic Avenue, Financial Center",
sstat-156,node-sstat-389stair-lobby,node-386-lobby,,1,0,52.1208000,52.1208000,,,,,Top of stairs for exit from Red Line to Bottom of Escalator 386,,"Summer Street, Atlantic Avenue, Financial Center",
sstat-157,node-sstat-389stair-lobby,node-sstat-bldgstair-lobby,,1,0,33.8328000,33.8328000,,,,,Top of stairs for exit from Red Line to Bottom of stairs for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-158,node-sstat-389stair-lobby,node-sstat-bldgescup-lobby,,1,0,33.8328000,33.8328000,,,,,Top of stairs for exit from Red Line to Bottom of escalators for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-159,node-sstat-389stair-lobby,node-sstat-bldgescdown-lobby,,1,0,33.8328000,33.8328000,,,,,Top of stairs for exit from Red Line to Bottom of escalators from Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-160,node-sstat-389stair-lobby,node-6476-lobby,,1,0,46.9392000,46.9392000,,,,,Top of stairs for exit from Red Line to Bottom of Elevator 6476,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-161,node-sstat-deweystair-lobby,node-389-lobby,,1,0,50.9016000,50.9016000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue to Top of Escalator 389",,Not an entrance,
sstat-162,node-949-lobby,node-389-lobby,,1,0,54.2544000,54.2544000,,,,,Bottom of Elevator 949 to Top of Escalator 389,,Not an entrance,
sstat-163,node-424-lobby,node-389-lobby,,1,0,50.9016000,50.9016000,,,,,Bottom of Escalator 424 to Top of Escalator 389,,Not an entrance,
sstat-164,node-sstat-reservestair-lobby,node-389-lobby,,1,0,35.3568000,35.3568000,,,,,"Bottom of stairs for Atlantic Avenue, Summer Street to Top of Escalator 389",,Not an entrance,
sstat-165,node-sstat-outmainstair-lobby,node-389-lobby,,1,0,13.4112000,13.4112000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue, Amtrak, Commuter Rail to Top of Escalator 389",,Not an entrance,
sstat-166,node-926-lobby,node-389-lobby,,1,0,32.3088000,32.3088000,,,,,Bottom of Elevator 926 to Top of Escalator 389,,Not an entrance,
sstat-167,node-sstat-finctrstair-lobby,node-389-lobby,,1,0,52.1208000,52.1208000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue, Financial Center to Top of Escalator 389",,Not an entrance,
sstat-168,node-387-lobby,node-389-lobby,,1,0,52.1208000,52.1208000,,,,,Bottom of Escalator 387 to Top of Escalator 389,,Not an entrance,
sstat-169,node-386-lobby,node-389-lobby,,1,0,52.1208000,52.1208000,,,,,Bottom of Escalator 386 to Top of Escalator 389,,Not an entrance,
sstat-170,node-sstat-bldgstair-lobby,node-389-lobby,,1,0,33.8328000,33.8328000,,,,,Bottom of stairs for Commuter Rail concourse to Top of Escalator 389,,Not an entrance,
sstat-171,node-sstat-bldgescup-lobby,node-389-lobby,,1,0,33.8328000,33.8328000,,,,,Bottom of escalators for Commuter Rail concourse to Top of Escalator 389,,Not an entrance,
sstat-172,node-sstat-bldgescdown-lobby,node-389-lobby,,1,0,33.8328000,33.8328000,,,,,Bottom of escalators from Commuter Rail concourse to Top of Escalator 389,,Not an entrance,
sstat-173,node-6476-lobby,node-389-lobby,,1,0,46.9392000,46.9392000,,,,,Bottom of Elevator 6476 to Top of Escalator 389,,Not an entrance,
sstat-174,node-389-lobby,node-sstat-deweystair-lobby,,1,0,50.9016000,50.9016000,,,,,"Top of Escalator 389 to Bottom of stairs for Summer Street, Atlantic Avenue",,"Summer Street, Atlantic Avenue",
sstat-175,node-389-lobby,node-949-lobby,,1,0,54.2544000,54.2544000,,,,,Top of Escalator 389 to Bottom of Elevator 949,,"Summer Street, Atlantic Avenue",
sstat-176,node-389-lobby,node-424-lobby,,1,0,50.9016000,50.9016000,,,,,Top of Escalator 389 to Bottom of Escalator 424,,"Summer Street, Atlantic Avenue",
sstat-177,node-389-lobby,node-sstat-reservestair-lobby,,1,0,35.3568000,35.3568000,,,,,"Top of Escalator 389 to Bottom of stairs for Atlantic Avenue, Summer Street",,"Atlantic Avenue, Summer Street",
sstat-178,node-389-lobby,node-sstat-outmainstair-lobby,,1,0,13.4112000,13.4112000,,,,,"Top of Escalator 389 to Bottom of stairs for Summer Street, Atlantic Avenue, Amtrak, Commuter Rail",,"Summer Street, Atlantic Avenue, Amtrak, Commuter Rail",
sstat-179,node-389-lobby,node-926-lobby,,1,0,32.3088000,32.3088000,,,,,Top of Escalator 389 to Bottom of Elevator 926,,"Bus Terminal, Summer Street, Atlantic Avenue, Commuter Rail, Amtrak",
sstat-180,node-389-lobby,node-sstat-finctrstair-lobby,,1,0,52.1208000,52.1208000,,,,,"Top of Escalator 389 to Bottom of stairs for Summer Street, Atlantic Avenue, Financial Center",,"Summer Street, Atlantic Avenue, Financial Center",
sstat-181,node-389-lobby,node-387-lobby,,1,0,52.1208000,52.1208000,,,,,Top of Escalator 389 to Bottom of Escalator 387,,"Summer Street, Atlantic Avenue, Financial Center",
sstat-182,node-389-lobby,node-386-lobby,,1,0,52.1208000,52.1208000,,,,,Top of Escalator 389 to Bottom of Escalator 386,,"Summer Street, Atlantic Avenue, Financial Center",
sstat-183,node-389-lobby,node-sstat-bldgstair-lobby,,1,0,33.8328000,33.8328000,,,,,Top of Escalator 389 to Bottom of stairs for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-184,node-389-lobby,node-sstat-bldgescup-lobby,,1,0,33.8328000,33.8328000,,,,,Top of Escalator 389 to Bottom of escalators for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-185,node-389-lobby,node-sstat-bldgescdown-lobby,,1,0,33.8328000,33.8328000,,,,,Top of Escalator 389 to Bottom of escalators from Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-186,node-389-lobby,node-6476-lobby,,1,0,46.9392000,46.9392000,,,,,Top of Escalator 389 to Bottom of Elevator 6476,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-187,node-sstat-deweystair-lobby,node-sstat-bldgstair-lobby,,1,0,78.9432000,78.9432000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue to Bottom of stairs for Commuter Rail concourse",,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-188,node-949-lobby,node-sstat-bldgstair-lobby,,1,0,82.2960000,82.2960000,,,,,Bottom of Elevator 949 to Bottom of stairs for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-189,node-424-lobby,node-sstat-bldgstair-lobby,,1,0,78.9432000,78.9432000,,,,,Bottom of Escalator 424 to Bottom of stairs for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-190,node-sstat-reservestair-lobby,node-sstat-bldgstair-lobby,,1,0,63.3984000,63.3984000,,,,,"Bottom of stairs for Atlantic Avenue, Summer Street to Bottom of stairs for Commuter Rail concourse",,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-191,node-sstat-outmainstair-lobby,node-sstat-bldgstair-lobby,,1,0,23.7744000,23.7744000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue, Amtrak, Commuter Rail to Bottom of stairs for Commuter Rail concourse",,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-192,node-926-lobby,node-sstat-bldgstair-lobby,,1,0,32.3088000,32.3088000,,,,,Bottom of Elevator 926 to Bottom of stairs for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-193,node-sstat-finctrstair-lobby,node-sstat-bldgstair-lobby,,1,0,51.2064000,51.2064000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue, Financial Center to Bottom of stairs for Commuter Rail concourse",,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-194,node-387-lobby,node-sstat-bldgstair-lobby,,1,0,51.2064000,51.2064000,,,,,Bottom of Escalator 387 to Bottom of stairs for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-195,node-386-lobby,node-sstat-bldgstair-lobby,,1,0,51.2064000,51.2064000,,,,,Bottom of Escalator 386 to Bottom of stairs for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-196,node-sstat-bldgstair-lobby,node-sstat-deweystair-lobby,,1,0,78.9432000,78.9432000,,,,,"Bottom of stairs for Commuter Rail concourse to Bottom of stairs for Summer Street, Atlantic Avenue",,"Summer Street, Atlantic Avenue",
sstat-197,node-sstat-bldgstair-lobby,node-949-lobby,,1,0,82.2960000,82.2960000,,,,,Bottom of stairs for Commuter Rail concourse to Bottom of Elevator 949,,"Summer Street, Atlantic Avenue",
sstat-198,node-sstat-bldgstair-lobby,node-424-lobby,,1,0,78.9432000,78.9432000,,,,,Bottom of stairs for Commuter Rail concourse to Bottom of Escalator 424,,"Summer Street, Atlantic Avenue",
sstat-199,node-sstat-bldgstair-lobby,node-sstat-reservestair-lobby,,1,0,63.3984000,63.3984000,,,,,"Bottom of stairs for Commuter Rail concourse to Bottom of stairs for Atlantic Avenue, Summer Street",,"Atlantic Avenue, Summer Street",
sstat-200,node-sstat-bldgstair-lobby,node-sstat-outmainstair-lobby,,1,0,23.7744000,23.7744000,,,,,"Bottom of stairs for Commuter Rail concourse to Bottom of stairs for Summer Street, Atlantic Avenue, Amtrak, Commuter Rail",,"Summer Street, Atlantic Avenue, Amtrak, Commuter Rail",
sstat-201,node-sstat-bldgstair-lobby,node-926-lobby,,1,0,32.3088000,32.3088000,,,,,Bottom of stairs for Commuter Rail concourse to Bottom of Elevator 926,,"Bus Terminal, Summer Street, Atlantic Avenue, Commuter Rail, Amtrak",
sstat-202,node-sstat-bldgstair-lobby,node-sstat-finctrstair-lobby,,1,0,51.2064000,51.2064000,,,,,"Bottom of stairs for Commuter Rail concourse to Bottom of stairs for Summer Street, Atlantic Avenue, Financial Center",,"Summer Street, Atlantic Avenue, Financial Center",
sstat-203,node-sstat-bldgstair-lobby,node-387-lobby,,1,0,51.2064000,51.2064000,,,,,Bottom of stairs for Commuter Rail concourse to Bottom of Escalator 387,,"Summer Street, Atlantic Avenue, Financial Center",
sstat-204,node-sstat-bldgstair-lobby,node-386-lobby,,1,0,51.2064000,51.2064000,,,,,Bottom of stairs for Commuter Rail concourse to Bottom of Escalator 386,,"Summer Street, Atlantic Avenue, Financial Center",
sstat-205,node-sstat-deweystair-lobby,node-sstat-bldgescup-lobby,,1,0,78.9432000,78.9432000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue to Bottom of escalators for Commuter Rail concourse",,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-206,node-949-lobby,node-sstat-bldgescup-lobby,,1,0,82.2960000,82.2960000,,,,,Bottom of Elevator 949 to Bottom of escalators for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-207,node-424-lobby,node-sstat-bldgescup-lobby,,1,0,78.9432000,78.9432000,,,,,Bottom of Escalator 424 to Bottom of escalators for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-208,node-sstat-reservestair-lobby,node-sstat-bldgescup-lobby,,1,0,63.3984000,63.3984000,,,,,"Bottom of stairs for Atlantic Avenue, Summer Street to Bottom of escalators for Commuter Rail concourse",,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-209,node-sstat-outmainstair-lobby,node-sstat-bldgescup-lobby,,1,0,23.7744000,23.7744000,,,,,"Bottom of stairs for Summer Street, Atlantic Avenue, Amtrak, Commuter Rail to Bottom of escalators for Commuter Rail concourse",,Silver Line Dudley / Bus Terminal / Commuter Rail,
sstat-210,node-926-lobby,node-sstat-bldgescup-lobby,,1,0,32.3088000,32.3088000,,,,,Bottom of Elevator 926 to Bottom of escalators for Commuter Rail concourse,,Silver Line Dudley / Bus Terminal / Commuter Rail,
